Brand,Description,Size,Annual_Demand,PurchasePrice,Holding_Cost,EOQ,ABC_Category,Review_Frequency,Safety_Stock_Level,Inventory_Strategy
36081,La Clarence Haut Brion 10,750mL,3,134.58,26.916000000000004,10.557360888287665,C,Quarterly,Low,"Simple control, bulk ordering"
36087,Ramey Russian River Chard,750mL,34,25.16,5.032,82.19949365267864,C,Quarterly,Low,"Simple control, bulk ordering"
36088,Dom Poujol Rose Coteaux du,750mL,1,11.56,2.3120000000000003,20.79725827019257,C,Quarterly,Low,"Simple control, bulk ordering"
36100,Carpineto Vino Nobile RSV d,750mL,132,20.54,4.108,179.25519389263962,B,Monthly,Medium,Moderate control
36101,Carpineto Brunello Montalci,750mL,23,37.58,7.516,55.31851743742043,C,Quarterly,Low,"Simple control, bulk ordering"
36123,Qupe Central Coast Syrah Cal,750mL,58,11.76,2.352,157.03459474134428,C,Quarterly,Low,"Simple control, bulk ordering"
36138,Renzo Masi Chianti Rufina,750mL,104,7.38,1.476,265.4443531270652,C,Quarterly,Low,"Simple control, bulk ordering"
36139,Renzo Masi Chiant Rufina RS,750mL,25,9.65,1.9300000000000002,113.81286340149634,C,Quarterly,Low,"Simple control, bulk ordering"
36153,Edna Valley Paragon Pnt Nr,750mL,107,9.58,1.9160000000000001,236.31654931945562,C,Quarterly,Low,"Simple control, bulk ordering"
36154,Frogs Leap Znfdl Napa,750mL,41,19.99,3.9979999999999998,101.26760372291768,C,Quarterly,Low,"Simple control, bulk ordering"
36161,Ch Ste Michelle Pnt Gris Was,750mL,268,5.84,1.168,479.0115393124894,B,Monthly,Medium,Moderate control
36197,Cavit Pinot Noir Delle Vene,187mL 4 Pk,18,5.8,1.16,124.56821978060995,C,Quarterly,Low,"Simple control, bulk ordering"
36199,Four Vines Naked Chard,750mL,181,8.05,1.6100000000000003,335.29443814123607,C,Quarterly,Low,"Simple control, bulk ordering"
36200,Four Vines Truant Znfdl,750mL,140,8.21,1.6420000000000003,291.99636258225325,C,Quarterly,Low,"Simple control, bulk ordering"
36209,Big House White,750mL,63,5.15,1.03,247.31568600412172,C,Quarterly,Low,"Simple control, bulk ordering"
36262,Newton Chard Napa/Sonoma,750mL,189,11.18,2.236,290.73345039245476,B,Monthly,Medium,Moderate control
36267,Montinore Pnt Gris Ore,750mL,50,9.65,1.9300000000000002,160.95569499491262,C,Quarterly,Low,"Simple control, bulk ordering"
36268,Montinore Pnt Nr Ore,750mL,94,11.84,2.368,199.23841483495582,C,Quarterly,Low,"Simple control, bulk ordering"
36284,Gruet Brut New Mexico,750mL,187,7.89,1.578,344.2447327046999,B,Monthly,Medium,Moderate control
36307,Dom Chandon 00 Carnrs Pnt Nr,750mL,2,15.64,3.128,25.28608687120868,C,Quarterly,Low,"Simple control, bulk ordering"
36344,Latour Pinot Noir Valmoissin,750mL,190,8.72,1.7440000000000002,330.0681052880456,C,Quarterly,Low,"Simple control, bulk ordering"
36360,Saarstein Riesling QbA,750mL,3,8.96,1.7920000000000003,40.91585441924857,C,Quarterly,Low,"Simple control, bulk ordering"
36370,McWilliams Hanwood Est Chard,750mL,97,4.63,0.926,323.65354913921516,C,Quarterly,Low,"Simple control, bulk ordering"
36371,McWilliams Hanwood Shiraz,750mL,44,6.84,1.368,179.34252894965678,C,Quarterly,Low,"Simple control, bulk ordering"
36376,Sebastiani Pnt Nr Sonoma,750mL,46,10.52,2.104,147.86182019278144,C,Quarterly,Low,"Simple control, bulk ordering"
36378,MezzaCorona Pnt Grigio,1.5L,5371,6.83,1.366,1982.9064548749577,A,Weekly,High,"Tight control, frequent replenishment"
36380,Sebastiani Znfdl Sonoma Cnty,750mL,3837,6.49,1.298,1719.3272773369126,A,Weekly,High,"Tight control, frequent replenishment"
36383,F Coppola Sofia Bl de Bl,750mL,107,9.39,1.8780000000000001,238.6954248771748,C,Quarterly,Low,"Simple control, bulk ordering"
36386,Kenwood Pnt Nr RRV,750mL,12,8.6,1.72,83.52690695845568,C,Quarterly,Low,"Simple control, bulk ordering"
36419,Castellani Biagio Chianti,750mL,68,6.53,1.306,228.1827805006295,C,Quarterly,Low,"Simple control, bulk ordering"
36463,Heidsieck Brut Little Blue,187mL,1,6.45,1.29,27.842302319485224,C,Quarterly,Low,"Simple control, bulk ordering"
36473,The Crossings Svgn Bl Marlbo,750mL,310,8.38,1.6760000000000002,430.074645238855,B,Monthly,Medium,Moderate control
36483,Tommasi Amarone,750mL,11,39.99,7.998000000000001,37.08562842879961,C,Quarterly,Low,"Simple control, bulk ordering"
36493,Dom Tempier Bandol Rose Pro,750mL,11,27.15,5.43,45.008695701676515,C,Quarterly,Low,"Simple control, bulk ordering"
36510,Yalumba Y Series Shiraz Ausl,750mL,47,7.89,1.578,172.58197295517317,C,Quarterly,Low,"Simple control, bulk ordering"
36511,Yalumba Y Series Viognier,750mL,116,7.94,1.588,270.2736741565214,C,Quarterly,Low,"Simple control, bulk ordering"
36523,Ch Macard Brdx Superieur,750mL,964,10.34,2.068,682.7524224828422,A,Weekly,High,"Tight control, frequent replenishment"
36524,Ch de Ribebon Brdx,750mL,483,10.13,2.0260000000000002,488.2630333472573,B,Monthly,Medium,Moderate control
36539,Liberty Creek Prem RSV Chard,1.5L,31,5.33,1.066,170.53057034484706,C,Quarterly,Low,"Simple control, bulk ordering"
36541,Liberty Crk Prm RSV Wh Znfdl,1.5L,44,5.51,1.102,199.81842937700537,C,Quarterly,Low,"Simple control, bulk ordering"
36543,MacMurray Ranch Pnt Nr RRV,750mL,453,13.15,2.6300000000000003,415.0221030350125,A,Weekly,High,"Tight control, frequent replenishment"
36558,Cruz Garcia Real Sangria Re,1.5L,213,6.66,1.332,399.88737153092234,C,Quarterly,Low,"Simple control, bulk ordering"
36570,Flora Springs Trilogy Cal,750mL,19,42.76,8.552,47.134939543028764,C,Quarterly,Low,"Simple control, bulk ordering"
36571,Matanzas Creek Chard Sonoma,750mL,4,16.33,3.266,34.996281842570845,C,Quarterly,Low,"Simple control, bulk ordering"
36572,Matanzas Creek Merlot Sonoma,750mL,16,14.52,2.904,74.22696190252054,C,Quarterly,Low,"Simple control, bulk ordering"
36573,Matanzas Creek Svgn Bl Sonom,750mL,70,11.25,2.25,176.38342073763937,C,Quarterly,Low,"Simple control, bulk ordering"
36579,Covey Run Rsl Columbia Vly,750mL,234,3.92,0.784,546.3235193135126,C,Quarterly,Low,"Simple control, bulk ordering"
36620,Talbott Kali Hart Mtry Chard,750mL,68,10.95,2.19,176.21074970189045,C,Quarterly,Low,"Simple control, bulk ordering"
36623,Talbott Sleepy Hollow Chard,750mL,63,19.72,3.944,126.38683013527557,C,Quarterly,Low,"Simple control, bulk ordering"
36625,Talbott Logan Slpy Hl Pnt Nr,750mL,39,14.18,2.8360000000000003,117.2679114103446,C,Quarterly,Low,"Simple control, bulk ordering"
36648,Groth Cab Svgn Napa,750mL,174,39.18,7.836,149.0141159022584,A,Weekly,High,"Tight control, frequent replenishment"
36653,R M Woodbridge Rsl,750mL,12,3.86,0.772,124.6757452385074,C,Quarterly,Low,"Simple control, bulk ordering"
36660,Campus Oaks Old Vines Znfdl,750mL,48,9.65,1.9300000000000002,157.70372957303047,C,Quarterly,Low,"Simple control, bulk ordering"
36749,Framboise Pacific Rim Infusn,375mL,4,10.38,2.076,43.89512813061471,C,Quarterly,Low,"Simple control, bulk ordering"
36750,Big House Cardinal Bst Znfdl,750mL,718,4.79,0.9580000000000001,865.7240203043585,B,Monthly,Medium,Moderate control
36766,Ravenswood Znfdl Lodi,750mL,31,10.95,2.19,118.97584268057324,C,Quarterly,Low,"Simple control, bulk ordering"
36769,Toad Hollow Rose Eye Pnt Nr,750mL,12,5.15,1.03,107.93741444417317,C,Quarterly,Low,"Simple control, bulk ordering"
36770,Yellow Tail Cab Svgn Ausl,1.5L,989,6.13,1.226,898.1583477417948,A,Weekly,High,"Tight control, frequent replenishment"
36771,Yellow Tail Merlot Ausl,1.5L,908,5.97,1.194,872.0487438929622,A,Weekly,High,"Tight control, frequent replenishment"
36843,Frey Cab Svgn Organic Mendcn,750mL,67,11.25,2.25,172.56238807393046,C,Quarterly,Low,"Simple control, bulk ordering"
36844,Frey Chard Organic Mendocino,750mL,40,9.26,1.852,146.96350614431103,C,Quarterly,Low,"Simple control, bulk ordering"
36845,Frey Natural Red Organic Ca,750mL,42,7.33,1.4660000000000002,169.26129529394456,C,Quarterly,Low,"Simple control, bulk ordering"
36846,Frey Natural White Organic,750mL,6,7.33,1.4660000000000002,63.97475627663495,C,Quarterly,Low,"Simple control, bulk ordering"
36849,Frey Pnt Nr Organic Mendocno,750mL,24,12.92,2.584,96.37388493048533,C,Quarterly,Low,"Simple control, bulk ordering"
36850,Frey Svgn Bl Organic Mendcno,750mL,43,9.52,1.904,150.27985098956339,C,Quarterly,Low,"Simple control, bulk ordering"
36851,Frey Syrah Organic Mendocino,750mL,10,10.73,2.1460000000000004,68.26296394121151,C,Quarterly,Low,"Simple control, bulk ordering"
36852,Frey Znfdl Organic Mendocino,750mL,23,9.58,1.9160000000000001,109.563567691749,C,Quarterly,Low,"Simple control, bulk ordering"
36859,Brancott Pnt Nr Marlboro,750mL,26,6.62,1.324,140.13372982850896,C,Quarterly,Low,"Simple control, bulk ordering"
36874,Yellow Tail Merlot Ausl,750mL,1064,4.63,0.926,1071.9272726047134,B,Monthly,Medium,Moderate control
36894,Chambers Rosewood Muscat,375mL,17,7.89,1.578,103.7936922216069,C,Quarterly,Low,"Simple control, bulk ordering"
36907,Dom Tempier Bandol Rg,750mL,14,25.97,5.194,51.9174131651165,C,Quarterly,Low,"Simple control, bulk ordering"
36989,Duck Pond Chard Wash,750mL,52,7.43,1.486,187.0648831953744,C,Quarterly,Low,"Simple control, bulk ordering"
36991,Duck Pond Pnt Gris Ore,750mL,125,7.18,1.436,295.0378852968643,C,Quarterly,Low,"Simple control, bulk ordering"
36992,Duck Pond Willamette Pnt Nr,750mL,223,10.06,2.012,332.91889411633304,B,Monthly,Medium,Moderate control
37008,Due Torri Pinot Grigio Dell,1.5L,12,14.47,2.894,64.39340044393175,C,Quarterly,Low,"Simple control, bulk ordering"
37046,Truchard Znfdl,750mL,19,9.93,1.986,97.81088273535973,C,Quarterly,Low,"Simple control, bulk ordering"
37048,Ch Montelena Chard Napa,750mL,44,26.84,5.368,90.53574604251853,C,Quarterly,Low,"Simple control, bulk ordering"
37049,Argyle Willamette Pnt Nr,750mL,129,13.6,2.72,217.77619380509728,B,Monthly,Medium,Moderate control
37071,Caymus Conundrum White,750mL,223,11.56,2.3120000000000003,310.56929532268936,B,Monthly,Medium,Moderate control
37083,Jewell Towne Cayuga Wh NH,750mL,59,7.51,1.502,198.1942449257909,C,Quarterly,Low,"Simple control, bulk ordering"
37100,Antinori Brnllo Mntlcno Pain,750mL,2,36.54,7.308,16.543055566182172,C,Quarterly,Low,"Simple control, bulk ordering"
37121,Flag Hill Apple Cran NH,750mL,146,8.72,1.7440000000000002,289.33647597611196,C,Quarterly,Low,"Simple control, bulk ordering"
37126,Girard Chard RRV,750mL,76,12.07,2.414,177.43453931382095,C,Quarterly,Low,"Simple control, bulk ordering"
37152,Montes Alpha Apalta Cab Svgn,750mL,36,12.9,2.58,118.12488464372366,C,Quarterly,Low,"Simple control, bulk ordering"
37156,Gekkeikan Sake Kobai Plm Cal,750mL,42,4.1,0.82,226.31728213974725,C,Quarterly,Low,"Simple control, bulk ordering"
37158,Montes RSV Colchagua Malbec,750mL,81,8.49,1.6980000000000002,218.41057715233055,C,Quarterly,Low,"Simple control, bulk ordering"
37166,Snoqualmie Rsl Winemkrs Slct,750mL,12,5.36,1.072,105.80184237878974,C,Quarterly,Low,"Simple control, bulk ordering"
37194,Blackstone Syrah Cal,750mL,6,5.51,1.102,73.78784519149227,C,Quarterly,Low,"Simple control, bulk ordering"
37217,Castano Solanera Yecla Mona,750mL,105,8.66,1.7320000000000002,246.21851388956546,C,Quarterly,Low,"Simple control, bulk ordering"
37235,Mionetto Il Prosecco Spklg,750mL,423,8.1,1.62,510.99032389186306,B,Monthly,Medium,Moderate control
37249,Nova Norma Jeane Merlot,750mL,15,9.73,1.9460000000000002,87.79589522814028,C,Quarterly,Low,"Simple control, bulk ordering"
37310,Salmon Run Coho Red NY,750mL,248,6.75,1.35,428.60670048857577,B,Monthly,Medium,Moderate control
37311,Salmon Run NY Chard,750mL,234,6.89,1.3780000000000001,412.08169184606703,C,Quarterly,Low,"Simple control, bulk ordering"
37312,Salmon Run NY Pnt Nr,750mL,249,7.99,1.598,394.74013568219533,B,Monthly,Medium,Moderate control
37313,Salmon Run NY Rsl,750mL,377,6.75,1.35,528.4498644708495,B,Monthly,Medium,Moderate control
37314,Dr Frank Johannisberg Rsl,750mL,4,11.03,2.206,42.582116285829116,C,Quarterly,Low,"Simple control, bulk ordering"
37342,Dunn Vyds Cab Svgn Napa Vly,750mL,5,49.66,9.932,22.437096030734196,C,Quarterly,Low,"Simple control, bulk ordering"
37387,Truchard Carneros Cab Svgn,750mL,16,21.37,4.274,61.18468555425794,C,Quarterly,Low,"Simple control, bulk ordering"
37401,Excelsior S Afr Cab Svgn,750mL,769,5.26,1.052,854.9787091828039,B,Monthly,Medium,Moderate control
37419,Provenance Cab Svgn Rutherfd,750mL,2,24.65,4.93,20.141487362769023,C,Quarterly,Low,"Simple control, bulk ordering"
37421,Stags Leap Csk 23 Cab Svgn,750mL,27,107.14,21.428,35.496951994446285,B,Monthly,Medium,Moderate control
37422,Stags Leap Fay Cab Svgn Napa,750mL,9,75.81,15.162,24.363686836119776,C,Quarterly,Low,"Simple control, bulk ordering"
37433,C Y Toro Casillero Carmenere,750mL,583,4.32,0.8640000000000001,821.4429490345135,B,Monthly,Medium,Moderate control
37435,Duval-Leroy Champagne Brut,750mL,157,20.91,4.182,193.75718310993108,B,Monthly,Medium,Moderate control
37527,Redwood Creek Pnt Grigio,1.5L,111,7.18,1.436,278.0252688862575,C,Quarterly,Low,"Simple control, bulk ordering"
37530,Glen Ellen Pnt Grigio RSV,1.5L,9,4.54,0.908,99.55849673999579,C,Quarterly,Low,"Simple control, bulk ordering"
37541,Frogs Leap Cab Svgn Napa,750mL,73,19.17,3.8340000000000005,137.9861113572336,B,Monthly,Medium,Moderate control
37542,Frogs Leap Chard Napa,750mL,27,20.68,4.136,80.7963267832359,C,Quarterly,Low,"Simple control, bulk ordering"
37601,Hardys Cab Svgn Ausl,3L,298,9.2,1.8399999999999999,402.4382210217246,B,Monthly,Medium,Moderate control
37604,Hardys Chard Ausl,3L,522,9.26,1.852,530.9024876602931,B,Monthly,Medium,Moderate control
37607,Hardys Shiraz Ausl,3L,337,9.39,1.8780000000000001,423.610929252683,B,Monthly,Medium,Moderate control
37656,MacMurray Ranch Sonma Pnt Nr,750mL,357,13.51,2.702,363.48913646986233,B,Monthly,Medium,Moderate control
37657,Maso Canali Pinot Grigio Tr,750mL,172,12.16,2.4320000000000004,265.9392490974702,B,Monthly,Medium,Moderate control
37678,Castle Rock Pnt Nr,750mL,685,6.53,1.306,724.2253082365681,B,Monthly,Medium,Moderate control
37708,EOS Cab Svgn Paso Robles,750mL,13,7.43,1.486,93.5324415976872,C,Quarterly,Low,"Simple control, bulk ordering"
37712,Sterling Vintners Cltn Syrah,750mL,41,7.3,1.46,167.57742025947863,C,Quarterly,Low,"Simple control, bulk ordering"
37722,Jacobs Crk Shirz Rsv,750mL,12,6.7,1.34,94.63204468147676,C,Quarterly,Low,"Simple control, bulk ordering"
37731,Corbett Canyon Chard,3L,849,6.7,1.34,795.9786991824836,A,Weekly,High,"Tight control, frequent replenishment"
37733,Corbett Canyon Wh Znfdl,3L,6,8.84,1.768,58.2551728035463,C,Quarterly,Low,"Simple control, bulk ordering"
37735,Walnut Crest Vnto Pnt Grigio,1.5L,211,7.58,1.516,373.07111660847374,C,Quarterly,Low,"Simple control, bulk ordering"
37765,Castello Montauto Vernaccia,750mL,120,6.12,1.2240000000000002,313.1121455425747,C,Quarterly,Low,"Simple control, bulk ordering"
37785,Lindemans Bin 40 Merlot,1.5L,109,8.21,1.6420000000000003,257.64793888973594,C,Quarterly,Low,"Simple control, bulk ordering"
37786,Lindemans Bin 45 Cab Svgn,1.5L,430,6.45,1.29,577.3502691896257,B,Monthly,Medium,Moderate control
37790,Merriam Merlot RRV,750mL,46,16.88,3.376,116.7287129075859,C,Quarterly,Low,"Simple control, bulk ordering"
37792,Blackstone Pnt Nr Monterey,750mL,253,4.63,0.926,522.7027286599871,B,Monthly,Medium,Moderate control
37794,Blackstone Znfdl Cal,750mL,12,5.19,1.038,107.52066611409407,C,Quarterly,Low,"Simple control, bulk ordering"
37798,Dr Frank Johannisberg Rsl,750mL,18,11.33,2.266,89.12638665334599,C,Quarterly,Low,"Simple control, bulk ordering"
37817,Frescobaldi Chianti Castigln,750mL,51,8.66,1.7320000000000002,171.5975742330846,C,Quarterly,Low,"Simple control, bulk ordering"
37821,Frescobaldi Sangiovese Remo,750mL,1068,4.6,0.9199999999999999,1077.4365713198115,B,Monthly,Medium,Moderate control
37822,Frescobaldi Chianti RSV Nip,750mL,425,11.72,2.3440000000000003,425.8098086870022,B,Monthly,Medium,Moderate control
37826,Yellow Tail Cab Svgn Ausl,750mL,848,4.66,0.932,953.8717128813461,B,Monthly,Medium,Moderate control
37827,Yellow Tail Shiraz/Cab Ausl,750mL,141,5.15,1.03,369.990815944795,C,Quarterly,Low,"Simple control, bulk ordering"
37828,Yellow Tail Shiraz/Cab Ausl,1.5L,411,6.66,1.332,555.4804754071546,B,Monthly,Medium,Moderate control
37840,Los Cardos Malbec Mendoza,750mL,641,5.4,1.08,770.4015307088365,B,Monthly,Medium,Moderate control
37842,Dona Paula Malbec Mendoza,750mL,509,7.74,1.548,573.4207613167175,B,Monthly,Medium,Moderate control
37849,Darioush Cab Svgn,750mL,29,62.06,12.412,48.336824452283174,B,Monthly,Medium,Moderate control
37904,Trapiche Broquel Mndz Malbec,750mL,750,6.45,1.29,762.4928516630233,A,Weekly,High,"Tight control, frequent replenishment"
37910,Krupps Brothers Veraison,750mL,1,51.33,10.266,9.869595871023058,C,Quarterly,Low,"Simple control, bulk ordering"
37913,Pouilly Fume Minet Vls Vgns,750mL,62,13.15,2.6300000000000003,153.53873936792635,C,Quarterly,Low,"Simple control, bulk ordering"
37921,C Y Toro Carmenere Terrunyo,750mL,6,14.47,2.894,45.53301011756498,C,Quarterly,Low,"Simple control, bulk ordering"
37923,Five Rivers Cab Svgn,750mL,57,7.43,1.486,195.85200554339525,C,Quarterly,Low,"Simple control, bulk ordering"
37926,Five Rivers Pnt Nr,750mL,249,8.05,1.6100000000000003,393.2663030227325,B,Monthly,Medium,Moderate control
37940,Staglin Salus Rthfd Chard,750mL,7,22.06,4.412,39.83192248633486,C,Quarterly,Low,"Simple control, bulk ordering"
37943,Columbia Crest Twin Vns Merl,750mL,87,4.66,0.932,305.5284593699555,C,Quarterly,Low,"Simple control, bulk ordering"
37984,Barone Fini Pnt Gr Valdadige,750mL,416,7.58,1.516,523.8380784687439,B,Monthly,Medium,Moderate control
38011,Yellow Tail RSV Shiraz Ausl,750mL,106,6.45,1.29,286.6540469549644,C,Quarterly,Low,"Simple control, bulk ordering"
38102,Canyon Oaks Cab Svgn Cal,750mL,54,3.86,0.772,264.477194722905,C,Quarterly,Low,"Simple control, bulk ordering"
38103,Canyon Oaks Cab Svgn Cal,1.5L,72,7.94,1.588,212.93203229630282,C,Quarterly,Low,"Simple control, bulk ordering"
38104,Canyon Oaks Chard Cal,750mL,60,3.94,0.788,275.9386380695814,C,Quarterly,Low,"Simple control, bulk ordering"
38105,Canyon Oaks Chard Cal,1.5L,90,8.05,1.6100000000000003,236.43312187173015,C,Quarterly,Low,"Simple control, bulk ordering"
38106,Canyon Oaks Merlot Cal,750mL,60,3.92,0.784,276.64166758624407,C,Quarterly,Low,"Simple control, bulk ordering"
38107,Canyon Oaks Merlot Cal,1.5L,12,7.94,1.588,86.9291381699617,C,Quarterly,Low,"Simple control, bulk ordering"
38128,Trinity Oaks Pnt Grigio Cal,750mL,24,5.4,1.08,149.07119849998597,C,Quarterly,Low,"Simple control, bulk ordering"
38131,Principato Pnt Gr Sicilia,1.5L,846,6.84,1.368,786.3975156570492,A,Weekly,High,"Tight control, frequent replenishment"
38133,Il Bastardo Sangiovese Tosc,750mL,2851,3.92,0.784,1906.9555820303563,A,Weekly,High,"Tight control, frequent replenishment"
38137,Lange RSV Willamette Pnt Nr,750mL,38,19.99,3.9979999999999998,97.49231957538038,C,Quarterly,Low,"Simple control, bulk ordering"
38153,Lange Three Hills Cve Pnt Nr,750mL,18,28.85,5.7700000000000005,55.85323675006912,C,Quarterly,Low,"Simple control, bulk ordering"
38165,Jaume Serra Cristalino Rose,750mL,45,6.53,1.306,185.62423140125807,C,Quarterly,Low,"Simple control, bulk ordering"
38178,Rex Goliath Cab Svgn,750mL,874,4.13,0.8260000000000001,1028.6454103068163,B,Monthly,Medium,Moderate control
38179,Rex Goliath Chard,750mL,677,4.13,0.8260000000000001,905.3245775958098,B,Monthly,Medium,Moderate control
38180,Rex Goliath Merlot,750mL,520,3.97,0.794,809.2662348022016,B,Monthly,Medium,Moderate control
38181,Rex Goliath Pnt Nr,750mL,1054,3.97,0.794,1152.1527326684886,B,Monthly,Medium,Moderate control
38190,Argiola Costera Isola dei N,750mL,15,6.75,1.35,105.40925533894597,C,Quarterly,Low,"Simple control, bulk ordering"
38197,La Carraia Sangiovese Umbri,750mL,57,8.05,1.6100000000000003,188.1587805766038,C,Quarterly,Low,"Simple control, bulk ordering"
38198,La Carraia Orvieto Clsc,750mL,30,6.8,1.36,148.52213144650113,C,Quarterly,Low,"Simple control, bulk ordering"
38241,Hendry Block 8 Cab Svgn Napa,750mL,9,37.25,7.45,34.757066781809534,C,Quarterly,Low,"Simple control, bulk ordering"
38242,Hendry Ranch Barrel Chard,750mL,14,19.72,3.944,59.57932309421711,C,Quarterly,Low,"Simple control, bulk ordering"
38244,Hendry Pnt Nr Napa,750mL,4,24.13,4.8260000000000005,28.78964680142297,C,Quarterly,Low,"Simple control, bulk ordering"
38263,Orleans Hill Syrah Lodi,750mL,120,6.16,1.2320000000000002,312.0938919661796,C,Quarterly,Low,"Simple control, bulk ordering"
38301,Neirano Pitul Moscato d'Asti,750mL,1,7.09,1.4180000000000001,26.555952586407233,C,Quarterly,Low,"Simple control, bulk ordering"
38314,Momokawa Silver Sake,750mL,12,9.86,1.972,78.00764512385156,C,Quarterly,Low,"Simple control, bulk ordering"
38318,Portillo Malbec,750mL,12,6.2,1.2400000000000002,98.37387536759293,C,Quarterly,Low,"Simple control, bulk ordering"
38322,Fuki Sake,750mL,231,6.62,1.324,417.69761681586783,B,Monthly,Medium,Moderate control
38348,Nobilo Icon Svgn Bl Marlboro,750mL,262,9.26,1.852,376.1232278195533,B,Monthly,Medium,Moderate control
38355,MacMurray Ranch Selct Pnt Nr,750mL,32,9.86,1.972,127.3859510596964,C,Quarterly,Low,"Simple control, bulk ordering"
38369,Oyster Bay Pnt Nr Marlboro,750mL,218,9.0,1.8,348.010216963685,B,Monthly,Medium,Moderate control
38370,Oyster Bay Svgn Bl Marlboro,750mL,2769,6.59,1.318,1449.451782712937,A,Weekly,High,"Tight control, frequent replenishment"
38392,Ch de Lascaux Rouge Langued,750mL,9,11.99,2.398,61.262775046014816,C,Quarterly,Low,"Simple control, bulk ordering"
38406,Simi Landslide Cab Svgn Alex,750mL,77,15.68,3.136,156.69579263200217,C,Quarterly,Low,"Simple control, bulk ordering"
38412,Excelsior S Afr Chard,750mL,14,5.88,1.176,109.10894511799619,C,Quarterly,Low,"Simple control, bulk ordering"
38416,Acquese Moscato D'Asti Dolc,750mL,92,8.21,1.6420000000000003,236.70494849731836,C,Quarterly,Low,"Simple control, bulk ordering"
38441,Toasted Head Cab Svgn,750mL,470,6.7,1.34,592.2383545978058,B,Monthly,Medium,Moderate control
38457,Smoking Loon Pnt Nr,750mL,913,4.59,0.918,997.2729701071407,A,Weekly,High,"Tight control, frequent replenishment"
38471,Ch Pesquie Cotes du Ventoux,750mL,12,9.2,1.8399999999999999,80.75728530872483,C,Quarterly,Low,"Simple control, bulk ordering"
38473,Adelsheim Pnt Gris Ore,750mL,83,10.38,2.076,199.95182464099688,C,Quarterly,Low,"Simple control, bulk ordering"
38476,Adelsheim Pnt Nr Ore,750mL,81,15.89,3.1780000000000004,159.64876488999198,C,Quarterly,Low,"Simple control, bulk ordering"
38481,Canella Prosecco Di Conegli,750mL,61,10.96,2.192,166.8186654822675,C,Quarterly,Low,"Simple control, bulk ordering"
38483,Sharpe Hill Ballet of Angel,750mL,211,7.23,1.4460000000000002,381.99447469807944,C,Quarterly,Low,"Simple control, bulk ordering"
38502,Ruffino Lumina Pnt Grigio,750mL,1075,4.57,0.9140000000000001,1084.5039402874042,A,Weekly,High,"Tight control, frequent replenishment"
38526,Seghesio Arneis RRV,750mL,10,7.53,1.5060000000000002,81.48684704723742,C,Quarterly,Low,"Simple control, bulk ordering"
38528,Seghesio Old Vine Znfdl,750mL,82,25.48,5.096,126.85050967709006,B,Monthly,Medium,Moderate control
38541,Avalon Cab Svgn Napa,750mL,148,11.99,2.398,248.43127503465846,B,Monthly,Medium,Moderate control
38542,Avalon Cab Svgn Cal,750mL,292,7.18,1.436,450.9352707256343,B,Monthly,Medium,Moderate control
38546,Mark West Pnt Nr Sonoma,750mL,6511,5.06,1.012,2536.4925520101892,A,Weekly,High,"Tight control, frequent replenishment"
38549,Stemmari Nero D'Avola,750mL,484,4.82,0.9640000000000001,708.5722890409139,B,Monthly,Medium,Moderate control
38622,Canella Bellini Cocktail Vnz,750mL,12,8.72,1.7440000000000002,82.95018954139965,C,Quarterly,Low,"Simple control, bulk ordering"
38632,Carpineto Cab Svgn Farnito,750mL,10,8.09,1.618,78.61596349150975,C,Quarterly,Low,"Simple control, bulk ordering"
38635,Cesari Mara Vino di Ripasso,750mL,263,11.48,2.2960000000000003,338.44798467050464,B,Monthly,Medium,Moderate control
38641,Opici Marsala Cal,1.5L,6,9.26,1.852,56.91872117971679,C,Quarterly,Low,"Simple control, bulk ordering"
38644,Bigi Orvieto Amabile,750mL,188,6.75,1.35,373.17456941659253,C,Quarterly,Low,"Simple control, bulk ordering"
38649,Villa Rosa Barolo Piedmonte,750mL,3,17.53,3.5060000000000002,29.251939833579954,C,Quarterly,Low,"Simple control, bulk ordering"
38651,Carpineto Chianti Clsc,750mL,149,10.73,2.1460000000000004,263.49857773047506,C,Quarterly,Low,"Simple control, bulk ordering"
38652,Carpineto Chianti Clsc RSV,750mL,529,13.65,2.7300000000000004,440.1964263517978,A,Weekly,High,"Tight control, frequent replenishment"
38681,Morgan Winery Metalico Chard,750mL,322,11.03,2.206,382.054378988227,B,Monthly,Medium,Moderate control
38690,Ch Ste Michelle Indn Wl Merl,750mL,68,10.13,2.0260000000000002,183.20390896651753,C,Quarterly,Low,"Simple control, bulk ordering"
38726,McWilliams Hanwood Cab Svgn,750mL,44,4.66,0.932,217.27931431497237,C,Quarterly,Low,"Simple control, bulk ordering"
38731,Hogue Lt Harvest Clmb Wh Rsl,750mL,49,6.84,1.368,189.2583246525563,C,Quarterly,Low,"Simple control, bulk ordering"
38771,Rob Stuart Big Fire Pnt Gris,750mL,170,11.4,2.2800000000000002,273.0593406363751,B,Monthly,Medium,Moderate control
38772,Rob Stuart Big Fire Pnt Nr,750mL,602,10.96,2.192,524.056329507001,A,Weekly,High,"Tight control, frequent replenishment"
38822,Castano Yecla Monastrell Red,750mL,103,6.84,1.368,274.39460209854474,C,Quarterly,Low,"Simple control, bulk ordering"
38850,Ravenswood Vntrs Bl Cab Svgn,750mL,1068,4.65,0.9300000000000002,1071.628245603014,A,Weekly,High,"Tight control, frequent replenishment"
